scenario_id,obstacle_id,k,dx,dy
9,0,20,0.28687954006130645,-0.5032441146412754
10,0,0,0.0,0.0
10,0,1,-0.011166879544229211,0.008638994832047152
10,0,2,-0.000970112989859226,-0.04439377328726503
10,0,3,0.010290217667734757,-0.056116423551043355
10,0,4,0.007322083833443379,-0.008680495914540735
10,0,5,0.010193745013605718,-0.08418718465671586
10,0,6,0.016256858446840515,-0.1549024417297346
10,0,7,0.051300570950565325,-0.16045734533885342
10,0,8,0.06644064255447989,-0.2138922311611626
10,0,9,0.09844970467915615,-0.272579766274007
10,0,10,0.13018005666319235,-0.18807285756012987
10,0,11,0.15833283379975283,-0.14293614354773368
10,0,12,0.1946101852476151,-0.17918451690448084
10,0,13,0.20548721743138287,-0.21667973901858445
10,0,14,0.1962676714404161,-0.20016824732965893
10,0,15,0.21479624732893837,-0.245453067143668
10,0,16,0.20564052507490524,-0.19909412514772262
10,0,17,0.22677475843290634,-0.15607010442332336
10,0,18,0.24885316720876924,-0.27786126751007234
10,0,19,0.29199221106092904,-0.27784927218356115
10,0,20,0.3291819833370221,-0.32179943164978225
11,0,0,0.0,0.0
11,0,1,-0.0013038102425268808,-0.03236036952928117
11,0,2,0.005427890603590832,-0.08928579830830681
11,0,3,0.027288247918648693,-0.003101709887140016
11,0,4,0.07137679032358328,-0.10778156185919441
11,0,5,0.07662881967415422,-0.1443798225061045
11,0,6,0.0723485885173483,-0.054290486388888406
11,0,7,0.06894282173535882,-0.16527297010277303
11,0,8,0.09237252215008525,-0.096115268621315
11,0,9,0.10698313417422287,-0.1391130511409737
11,0,10,0.14741432947832217,-0.16891443840978437
11,0,11,0.15176376754461704,-0.010308408746495173
11,0,12,0.15716539423845435,-0.12067319713516558
11,0,13,0.1849689456875234,-0.10738318866396036
11,0,14,0.17832841185546372,-0.18199067306754463
11,0,15,0.17194469262979062,-0.20523947824302669
11,0,16,0.18194568880197834,-0.30154642133089116
11,0,17,0.22444368856203376,-0.370568776218112
11,0,18,0.2693450911287906,-0.35889171760501437
11,0,19,0.31004090753384905,-0.3835098947402847
11,0,20,0.32513759711326595,-0.4144951618438877
12,0,0,0.0,0.0
12,0,1,-0.024296952602299544,0.02582437981411602
12,0,2,-0.04848478323525472,0.07395514396790155
12,0,3,-0.03585037573048471,0.06716430179148812
12,0,4,-0.03805177938815928,-0.09878460026786891
12,0,5,-0.0320135936788469,-0.1208307997817241
12,0,6,0.006423155041698901,-0.12512471508009926
12,0,7,-0.00812341959437474,-0.10730577598625005
12,0,8,-0.013227283858885656,0.003993851721954647
12,0,9,-0.005433954883251492,0.0022156770720005315
12,0,10,0.011820772465701169,-0.07705633028957697
12,0,11,0.03459351803264993,-0.14543048209289222
12,0,12,0.07202191057351057,-0.12007303925840698
12,0,13,0.09960031209341734,-0.20891606739810048
12,0,14,0.13313877539066366,-0.31275970690373334
12,0,15,0.168693168435008,-0.168984750228295
12,0,16,0.21008332634094745,-0.18305070969582554
12,0,17,0.23882140652042902,-0.2706169895350619
12,0,18,0.2527069510521265,-0.33228132503634095
12,0,19,0.2803797221032652,-0.3676237203218261
12,0,20,0.28850522031032144,-0.32378518958312597
13,0,0,0.0,0.0
13,0,1,-0.025195421724935496,-0.09698275450357749
13,0,2,0.009348378161062671,-0.14037434162181495
13,0,3,-0.004739449756662201,-0.1182114630137778
13,0,4,-0.022356159223083285,-0.09222480793768356
13,0,5,0.005558555832606806,-0.05701876666162084
13,0,6,0.020125858792748103,-0.03201860437622362
13,0,7,0.05085716097578638,-0.08370129780567595
13,0,8,0.04524627490212933,-0.034654500300970593
13,0,9,0.04692731459597917,-0.09146308656759702
13,0,10,0.08091046090883648,-0.17721389519269187
13,0,11,0.11575491957797737,-0.3056669205395549
13,0,12,0.14624668916757677,-0.37897847057781053
13,0,13,0.17712500595213532,-0.36027104775236196
13,0,14,0.1868753867810451,-0.401430021329504
13,0,15,0.2376068093154352,-0.43123827185672675
13,0,16,0.2737224008996736,-0.388305037930666
13,0,17,0.29043701541915273,-0.3681009985911778
13,0,18,0.3075600796563811,-0.3461358175913285
13,0,19,0.32995728235235167,-0.3566850676490151
13,0,20,0.3301019651673654,-0.31837644231656254
14,0,0,0.0,0.0
14,0,1,-0.007421033092391977,-0.04511505300596838
14,0,2,0.0002633984354483307,-0.002307746577149837
14,0,3,0.025814951360219905,0.04249079043392242
14,0,4,6.861289485844322e-05,0.03234921067579288
14,0,5,-0.003391643602269719,-0.12285210466875376
14,0,6,0.01877236945287271,-0.14708992724917191
14,0,7,0.045938223405692986,-0.16292691466952924
14,0,8,0.043718599680898355,-0.16951542525943594
14,0,9,0.07547295545042268,-0.15215668740223404
14,0,10,0.0846659119889887,-0.19331781870110223
14,0,11,0.12332685861441128,-0.2353828724385743
14,0,12,0.13892791275290825,-0.1601675987219293
14,0,13,0.1844079472560725,-0.22679931388219104
14,0,14,0.22097103902112417,-0.23139505155599127
14,0,15,0.2358312111890975,-0.19803790116225295
14,0,16,0.2510758483495042,-0.2513488284034081
14,0,17,0.281076625585634,-0.32235169672139574
14,0,18,0.3025063983693255,-0.2951433321409026
14,0,19,0.3219152408689163,-0.2983251648240035
14,0,20,0.3428792918820073,-0.31672261305554006
15,0,0,0.0,0.0
15,0,1,-0.011607624536437969,-0.030077613103951066
15,0,2,-0.009256196331696527,-0.08339441135354392
15,0,3,0.010309001008379995,-0.055501935196543256
