scenario_id,obstacle_id,k,dx,dy
18,0,11,-2.1313125236348194,0.3571967511981575
18,0,12,-2.329686309957248,0.33155583510000786
18,0,13,-2.4856449980234,0.3621486903692422
18,0,14,-2.571016077676049,0.5472094691710203
18,0,15,-2.749341032149228,0.6185166719218754
18,0,16,-2.587097293058347,0.5799917233857566
18,0,17,-2.3881492543434097,0.5062886364587378
18,0,18,-2.240259524900253,0.5937520540763697
18,0,19,-2.043623257404452,0.4992758463477925
18,0,20,-1.8604422211084661,0.7005810536303012
19,0,0,0.0,0.0
19,0,1,-0.04185806412706938,-0.00882203721140623
19,0,2,-0.1527591275357434,-0.015633276137067387
19,0,3,-0.2805618129571723,-0.032069041237406004
19,0,4,-0.3131073234233188,-0.04667800211706191
19,0,5,-0.4191164706810042,-0.1953649198290669
19,0,6,-0.486163374163306,-0.1356654794305383
19,0,7,-0.6223979487284073,-0.11500826676193393
19,0,8,-0.7789048588637382,-0.10261025863124273
19,0,9,-0.863138898960278,-0.21838416257179988
19,0,10,-0.9109756850435033,-0.15522479886788665
19,0,11,-1.0206091146647012,-0.21363640164788383
19,0,12,-1.1234318606641605,-0.22410774015861235
19,0,13,-1.179135516778981,-0.2298704105842872
19,0,14,-1.2878812339034944,-0.18250331633559314
19,0,15,-1.3569193599906573,-0.18098072994772807
19,0,16,-1.4930204264651241,-0.2220795172712317
19,0,17,-1.6284161413529006,-0.26498120550119236
19,0,18,-1.7485703195608693,-0.207867654891078
19,0,19,-1.8668429279282623,-0.22329633954566352
19,0,20,-2.070740750219821,-0.1739247076584453
20,0,0,0.0,0.0
20,0,1,-0.04993134014244882,-0.02773591958521826
20,0,2,-0.156890525273242,0.09835851294073938
20,0,3,-0.2750505177264393,0.17215496451065238
20,0,4,-0.3426589420366124,0.18809121697376852
20,0,5,-0.33276813043244546,0.2424036020173468
20,0,6,-0.3570758244422265,0.4092312268530114
20,0,7,-0.4951510748682144,0.4674339670744426
20,0,8,-0.5020227655079263,0.5341177740083354
20,0,9,-0.48919291118182295,0.6423567195514499
20,0,10,-0.5177564125528489,0.7462625756629413
20,0,11,-0.5814143716663658,0.7543640284578266
20,0,12,-0.6614101413331703,0.8573076897831241
20,0,13,-0.6593665684411225,0.9982271492233588
20,0,14,-0.643720022045194,0.9565482198462291
20,0,15,-0.6667488531077821,1.0696447315615145
20,0,16,-0.5778631677060468,1.1205082794961494
20,0,17,-0.5524711005548175,1.2141846748902516
20,0,18,-0.5392929255927696,1.2169790246774979
20,0,19,-0.4732923866260883,1.2732964137544274
20,0,20,-0.4422207065152648,1.2513461322803296
21,0,0,0.0,0.0
21,0,1,-0.11879842829351972,0.0932981152664285
21,0,2,-0.2905873109839203,0.13128318797854888
21,0,3,-0.4364946301967403,0.19894693092989135
21,0,4,-0.5956381514171039,0.2753205869051033
21,0,5,-0.7340051008719812,0.366574098319172
21,0,6,-0.9185971656050276,0.4279640827033432
21,0,7,-1.0993676208331786,0.3922644728085555
21,0,8,-1.2823103624039773,0.46575581881185546
21,0,9,-1.4525550465691532,0.48782022543561865
21,0,10,-1.5554931709646742,0.6353858885340075
21,0,11,-1.6576510092985992,0.7572742083156284
21,0,12,-1.8558776297721995,0.8782538097425443
21,0,13,-1.8669503523620132,1.0767500376592845
21,0,14,-1.9141530932801432,1.290076051975921
21,0,15,-1.8056732334321444,1.165092330742717
21,0,16,-1.6214223328282262,1.1586193837452792
21,0,17,-1.4914349144957413,1.1209798492430847
21,0,18,-1.2739723461494892,1.1000455374178293
21,0,19,-1.104545181743307,1.144667730371348
21,0,20,-0.8941946973066028,1.1148619373269724
22,0,0,0.0,0.0
22,0,1,-0.23945077322289166,0.04771850042706505
22,0,2,-0.43237130752809705,0.030542606322756627
22,0,3,-0.6914965757812492,0.019013967419412303
22,0,4,-0.9092780561385592,0.014311407633129658
22,0,5,-1.0962265256149912,0.026943526838550835
22,0,6,-1.1849466916942912,-0.01623931437919479
22,0,7,-1.3587474251606224,-0.0319631834746098
22,0,8,-1.5430009918555943,-0.010429888967310563
22,0,9,-1.6681526910273963,0.008791789044399922
22,0,10,-1.8260749420381988,0.055951980128012835
22,0,11,-1.9868570214911117,0.04899551995799534
22,0,12,-2.1550138258653035,0.07077880433994721
22,0,13,-2.40071695692448,0.12461526940252088
22,0,14,-2.558757642943908,0.17538078200962953
22,0,15,-2.7139752400523864,0.12998691802866436
