seed,variant,step,ego_x,ego_y,ego_theta,obs_x,obs_y,obs_mode,collision,missed_mode,clearance
200117,Base,93,20.0210,-0.0777,-2.9734,0.6099,-3.0636,turn_right,0,0,19.6394
200117,Base,94,20.0142,-0.0786,-3.0534,0.5509,-3.1632,turn_right,0,0,19.7062
200117,Base,95,20.0073,-0.0790,-3.1334,0.4889,-3.2609,turn_right,0,0,19.7761
200117,Base,96,20.0005,-0.0788,-3.2134,0.4241,-3.3567,turn_right,0,1,19.8490
200117,Base,97,19.9939,-0.0780,-3.2934,0.3566,-3.4505,turn_right,0,1,19.9248
200117,Base,98,19.9874,-0.0767,-3.3734,0.2863,-3.5423,turn_right,0,1,20.0036
200117,Base,99,19.9810,-0.0750,-3.4534,0.2133,-3.6319,turn_right,0,0,20.0852
200117,Base,100,19.9749,-0.0727,-3.5334,0.1377,-3.7192,decelerating,0,1,20.1696
200117,Base,101,19.9691,-0.0700,-3.6134,0.0622,-3.8064,decelerating,0,1,20.2545
200117,Base,102,19.9635,-0.0669,-3.6934,-0.0183,-3.8987,decelerating,0,1,20.3459
200117,Base,103,19.9582,-0.0633,-3.7734,-0.1037,-3.9960,decelerating,0,0,20.4437
200117,Base,104,19.9533,-0.0594,-3.8534,-0.1938,-4.0982,turn_right,0,1,20.5479
200117,Base,105,19.9487,-0.0551,-3.9334,-0.2918,-4.2025,turn_right,0,0,20.6610
200117,Base,106,19.9445,-0.0505,-4.0134,-0.3928,-4.3038,turn_right,0,1,20.7773
200117,Base,107,19.9407,-0.0456,-4.0934,-0.4969,-4.4020,turn_right,0,1,20.8967
200117,Base,108,19.9373,-0.0405,-4.1734,-0.6038,-4.4968,turn_right,0,1,21.0189
200117,Base,109,19.9344,-0.0351,-4.2534,-0.7134,-4.5881,turn_right,0,1,21.1438
200117,Base,110,19.9319,-0.0295,-4.3334,-0.8256,-4.6762,turn_right,0,1,21.2712
200117,Base,111,19.9299,-0.0237,-4.4134,-0.9404,-4.7608,turn_right,0,1,21.4011
200117,Base,112,19.9283,-0.0179,-4.4934,-1.0576,-4.8418,turn_right,0,0,21.5332
200117,Base,113,19.9272,-0.0119,-4.5734,-1.1772,-4.9193,turn_right,0,0,21.6674
200117,Base,114,19.9266,-0.0060,-4.6534,-1.2991,-4.9931,turn_right,0,0,21.8037
200117,Base,115,19.9265,0.0000,-4.7334,-1.4231,-5.0632,turn_left,0,0,21.9418
200117,Base,116,19.9269,0.0060,-4.8134,-1.5448,-5.1370,turn_left,0,0,22.0790
200117,Base,117,19.9277,0.0119,-4.8934,-1.6642,-5.2144,decelerating,0,0,22.2155
200117,Base,118,19.9290,0.0177,-4.9734,-1.7837,-5.2918,decelerating,0,1,22.3524
200117,Base,119,19.9308,0.0234,-5.0534,-1.9081,-5.3741,constant_velocity,0,1,22.4960
200117,Base,120,19.9330,0.0289,-5.1334,-2.0375,-5.4613,constant_velocity,0,1,22.6461
200117,Base,121,19.9356,0.0342,-5.2134,-2.1668,-5.5486,constant_velocity,0,0,22.7966
200117,Base,122,19.9386,0.0392,-5.2934,-2.2960,-5.6360,constant_velocity,0,0,22.9475
200117,Base,123,19.9421,0.0440,-5.3734,-2.4252,-5.7233,turn_left,0,0,23.0988
200117,Base,124,19.9459,0.0485,-5.4534,-2.5518,-5.8145,turn_left,0,0,23.2490
200117,Base,125,19.9500,0.0527,-5.5334,-2.6756,-5.9094,turn_left,0,0,23.3979
200117,Base,126,19.9544,0.0565,-5.6134,-2.7965,-6.0081,turn_left,0,0,23.5454
200117,Base,127,19.9592,0.0599,-5.6934,-2.9143,-6.1104,turn_left,0,0,23.6911
200117,Base,128,19.9641,0.0630,-5.7734,-3.0290,-6.2161,turn_left,0,0,23.8351
200117,Base,129,19.9693,0.0656,-5.8534,-3.1404,-6.3252,turn_right,0,1,23.9771
200117,Base,130,19.9747,0.0678,-5.9334,-3.2549,-6.4309,turn_right,0,1,24.1215
200117,Base,131,19.9803,0.0696,-6.0134,-3.3725,-6.5330,turn_right,0,1,24.2682
200117,Base,132,19.9859,0.0709,-6.0934,-3.4931,-6.6315,turn_right,0,1,24.4170
200117,Base,133,19.9917,0.0718,-6.1734,-3.6166,-6.7262,turn_right,0,1,24.5675
200117,Base,134,19.9975,0.0722,-6.2534,-3.7427,-6.8172,turn_right,0,1,24.7197
200117,Base,135,20.0033,0.0721,-6.3334,-3.8716,-6.9044,turn_right,0,0,24.8733
200117,Base,136,20.0091,0.0716,-6.4134,-4.0029,-6.9877,turn_right,0,0,25.0281
200117,Base,137,20.0148,0.0706,-6.4934,-4.1367,-7.0671,turn_right,0,1,25.1841
200117,Base,138,20.0204,0.0692,-6.5734,-4.2729,-7.1425,turn_right,0,1,25.3411
200117,Base,139,20.0259,0.0673,-6.6534,-4.4113,-7.2139,turn_right,0,0,25.4989
200117,Base,140,20.0312,0.0650,-6.7334,-4.5518,-7.2810,decelerating,0,0,25.6571
200117,Base,141,20.0363,0.0623,-6.8134,-4.6923,-7.3482,decelerating,0,0,25.8150
200117,Base,142,20.0411,0.0592,-6.8934,-4.8377,-7.4204,decelerating,0,0,25.9788
200117,Base,143,20.0457,0.0557,-6.9734,-4.9882,-7.4977,decelerating,0,0,26.1486
200117,Base,144,20.0500,0.0518,-7.0534,-5.1438,-7.5799,decelerating,0,0,26.3243
200117,Base,145,20.0540,0.0476,-7.1334,-5.3044,-7.6671,turn_left,0,0,26.5060
200117,Base,146,20.0576,0.0432,-7.2134,-5.4671,-7.7642,turn_left,0,0,26.6921
200117,Base,147,20.0609,0.0384,-7.2934,-5.6268,-7.8664,constant_velocity,0,0,26.8765
200117,Base,148,20.0638,0.0334,-7.3734,-5.7866,-7.9686,constant_velocity,0,0,27.0605
200117,Base,149,20.0662,0.0282,-7.4534,-5.9463,-8.0710,turn_left,0,0,27.2442
200117,OT,0,0.0000,0.0000,0.0000,3.3456,0.3553,constant_velocity,0,0,3.3644
200117,OT,1,0.0000,0.0000,0.0000,3.3424,0.3632,turn_right,0,0,3.3621
200117,OT,2,0.1648,-0.0068,-0.0800,3.3395,0.3712,turn_right,0,0,3.1971
200117,OT,3,0.1648,-0.0068,-0.0800,3.3367,0.3796,turn_right,0,0,3.1954
200117,OT,4,0.1648,-0.0068,-0.0800,3.3342,0.3881,turn_right,0,0,3.1940
200117,OT,5,0.1648,-0.0068,-0.0800,3.3321,0.3968,turn_right,0,0,3.1929
200117,OT,6,0.1648,-0.0068,-0.0800,3.3302,0.4054,turn_right,0,0,3.1921
200117,OT,7,0.1648,-0.0068,-0.0800,3.3286,0.4141,turn_right,0,0,3.1917
200117,OT,8,0.1648,-0.0068,-0.0800,3.3273,0.4230,turn_right,0,0,3.1916
200117,OT,9,0.1648,-0.0068,-0.0800,3.3264,0.4321,turn_right,0,0,3.1919
200117,OT,10,0.1648,-0.0068,-0.0800,3.3256,0.4410,turn_right,0,0,3.1924
200117,OT,11,0.1648,-0.0068,-0.0800,3.3250,0.4500,turn_right,0,0,3.1930
200117,OT,12,0.1648,-0.0068,-0.0800,3.3245,0.4590,turn_right,0,0,3.1939
200117,OT,13,0.1648,-0.0068,-0.0800,3.3243,0.4681,turn_right,0,0,3.1950
200117,OT,14,0.1648,-0.0068,-0.0800,3.3242,0.4771,turn_right,0,0,3.1963
200117,OT,15,0.1648,-0.0068,-0.0800,3.3244,0.4861,turn_right,0,0,3.1979
200117,OT,16,0.1648,-0.0068,-0.0800,3.3249,0.4951,turn_left,0,0,3.1997
200117,OT,17,0.1648,-0.0068,-0.0800,3.3251,0.5041,turn_right,0,0,3.2013
200117,OT,18,0.1648,-0.0068,-0.0800,3.3255,0.5131,turn_right,0,0,3.2032
200117,OT,19,0.1648,-0.0068,-0.0800,3.3263,0.5218,turn_right,0,0,3.2054
200117,OT,20,0.1648,-0.0068,-0.0800,3.3275,0.5305,turn_right,0,0,3.2081
200117,OT,21,0.1648,-0.0068,-0.0800,3.3291,0.5391,decelerating,0,0,3.2110
200117,OT,22,0.1648,-0.0068,-0.0800,3.3307,0.5477,turn_left,0,0,3.2141
200117,OT,23,0.1648,-0.0068,-0.0800,3.3272,0.5512,turn_left,0,1,3.2113
200117,OT,24,0.1648,-0.0068,-0.0800,3.3238,0.5545,turn_left,0,0,3.2084
200117,OT,25,0.1648,-0.0068,-0.0800,3.3203,0.5576,turn_left,0,0,3.2056
200117,OT,26,0.1648,-0.0068,-0.0800,3.3167,0.5605,decelerating,0,0,3.2026
200117,OT,27,0.1648,-0.0068,-0.0800,3.3131,0.5634,decelerating,0,0,3.1995
200117,OT,28,0.1648,-0.0068,-0.0800,3.3043,0.5613,turn_right,0,1,3.1905
200117,OT,29,0.1648,-0.0068,-0.0800,3.2905,0.5546,turn_right,0,0,3.1757
200117,OT,30,0.1648,-0.0068,-0.0800,3.2764,0.5481,turn_right,0,1,3.1607
200117,OT,31,0.1648,-0.0068,-0.0800,3.2622,0.5421,constant_velocity,0,1,3.1456
200117,OT,32,0.1648,-0.0068,-0.0800,3.2480,0.5361,constant_velocity,0,0,3.1307
200117,OT,33,0.1648,-0.0068,-0.0800,3.2339,0.5302,turn_left,0,0,3.1157
200117,OT,34,0.1648,-0.0068,-0.0800,3.2199,0.5240,turn_left,0,0,3.1008
200117,OT,35,0.1648,-0.0068,-0.0800,3.2060,0.5172,turn_left,0,0,3.0860
200117,OT,36,0.1648,-0.0068,-0.0800,3.1921,0.5099,constant_velocity,0,0,3.0711
200117,OT,37,0.1648,-0.0068,-0.0800,3.1781,0.5026,turn_left,0,0,3.0561
200117,OT,38,0.1648,-0.0068,-0.0800,3.1642,0.4948,turn_left,0,1,3.0411
200117,OT,39,0.1648,-0.0068,-0.0800,3.1504,0.4867,turn_left,0,0,3.0261
200117,OT,40,0.1648,-0.0068,-0.0800,3.1369,0.4781,turn_left,0,0,3.0114
200117,OT,41,0.1648,-0.0068,-0.0800,3.1235,0.4692,turn_left,0,0,2.9967
200117,OT,42,0.1648,-0.0068,-0.0800,3.1103,0.4599,turn_left,0,0,2.9823
200117,OT,43,0.1648,-0.0068,-0.0800,3.0975,0.4503,turn_left,0,0,2.9682
200117,OT,44,0.1648,-0.0068,-0.0800,3.0851,0.4402,turn_left,0,0,2.9543
200117,OT,45,0.1648,-0.0068,-0.0800,3.0729,0.4298,turn_left,0,0,2.9407
200117,OT,46,0.1648,-0.0068,-0.0800,3.0611,0.4189,turn_left,0,0,2.9274
200117,OT,47,0.1648,-0.0068,-0.0800,3.0495,0.4076,turn_left,0,0,2.9144
200117,OT,48,0.1648,-0.0068,-0.0800,3.0384,0.3960,turn_left,0,0,2.9017
200117,OT,49,0.1648,-0.0068,-0.0800,3.0277,0.3842,decelerating,0,0,2.8895
200117,OT,50,0.1648,-0.0068,-0.0800,3.0171,0.3724,decelerating,0,0,2.8774
200117,OT,51,0.1648,-0.0068,-0.0800,3.0015,0.3556,constant_velocity,0,1,2.8597
200117,OT,52,0.1648,-0.0068,-0.0800,2.9810,0.3338,decelerating,0,0,2.8368
200117,OT,53,0.1648,-0.0068,-0.0800,2.9606,0.3118,decelerating,0,0,2.8140
200117,OT,54,0.1648,-0.0068,-0.0800,2.9352,0.2848,decelerating,0,0,2.7857
200117,OT,55,0.1648,-0.0068,-0.0800,2.9047,0.2526,decelerating,0,0,2.7521
200117,OT,56,0.1648,-0.0068,-0.0800,2.8692,0.2154,decelerating,0,0,2.7135
200117,OT,57,0.1648,-0.0068,-0.0800,2.8289,0.1731,decelerating,0,0,2.6701
200117,OT,58,0.1648,-0.0068,-0.0800,2.7837,0.1258,decelerating,0,0,2.6222
200117,OT,59,0.1648,-0.0068,-0.0800,2.7336,0.0736,decelerating,0,0,2.5700
200117,OT,60,0.1648,-0.0068,-0.0800,2.6785,0.0164,decelerating,0,0,2.5138
200117,OT,61,0.1648,-0.0068,-0.0800,2.6184,-0.0458,decelerating,0,0,2.4539
200117,OT,62,0.1648,-0.0068,-0.0800,2.5533,-0.1129,decelerating,0,0,2.3908
200117,OT,63,0.1648,-0.0068,-0.0800,2.4832,-0.1851,decelerating,0,0,2.3252
200117,OT,64,0.1648,-0.0068,-0.0800,2.4082,-0.2624,turn_left,0,1,2.2579
200117,OT,65,0.1648,-0.0068,-0.0800,2.3306,-0.3471,turn_left,0,0,2.1924
200117,OT,66,0.1648,-0.0068,-0.0800,2.2556,-0.4340,turn_left,0,1,2.1341
200117,OT,67,0.1648,-0.0068,-0.0800,2.1835,-0.5230,turn_left,0,1,2.0836
200117,OT,68,0.1648,-0.0068,-0.0800,2.1140,-0.6141,turn_left,0,0,2.0416
200117,OT,69,0.1648,-0.0068,-0.0800,2.0473,-0.7072,turn_left,0,1,2.0086
200117,OT,70,0.1648,-0.0068,-0.0800,1.9833,-0.8023,turn_left,0,0,1.9849
200117,OT,71,0.1648,-0.0068,-0.0800,1.9222,-0.8994,turn_left,0,0,1.9711
200117,OT,72,0.1648,-0.0068,-0.0800,1.8640,-0.9983,turn_left,0,0,1.9673
200117,OT,73,0.1648,-0.0068,-0.0800,1.8088,-1.0989,constant_velocity,0,0,1.9737
200117,OT,74,0.1648,-0.0068,-0.0800,1.7535,-1.1994,constant_velocity,0,0,1.9866
200117,OT,75,0.1648,-0.0068,-0.0800,1.6981,-1.2999,constant_velocity,0,0,2.0058
200117,OT,76,0.1648,-0.0068,-0.0800,1.6426,-1.4003,constant_velocity,0,0,2.0313
200117,OT,77,0.1648,-0.0068,-0.0800,1.5871,-1.5008,constant_velocity,0,0,2.0628
200117,OT,78,0.1648,-0.0068,-0.0800,1.5314,-1.6013,constant_velocity,0,1,2.1001
200117,OT,79,0.1648,-0.0068,-0.0800,1.4758,-1.7018,constant_velocity,0,0,2.1429
200117,OT,80,0.1648,-0.0068,-0.0800,1.4202,-1.8024,constant_velocity,0,0,2.1909
200117,OT,81,0.1648,-0.0068,-0.0800,1.3645,-1.9030,turn_right,0,0,2.2439
200117,OT,82,0.1648,-0.0068,-0.0800,1.3059,-2.0022,turn_right,0,0,2.2986
200117,OT,83,0.1648,-0.0068,-0.0800,1.2443,-2.0996,turn_right,0,0,2.3548
200117,OT,84,0.1648,-0.0068,-0.0800,1.1799,-2.1952,turn_right,0,0,2.4123
200117,OT,85,0.1648,-0.0068,-0.0800,1.1125,-2.2888,turn_right,0,0,2.4710
200117,OT,86,0.1648,-0.0068,-0.0800,1.0423,-2.3804,turn_left,0,1,2.5307
200117,OT,87,0.1648,-0.0068,-0.0800,0.9748,-2.4741,turn_left,0,1,2.5969
200117,OT,88,0.1648,-0.0068,-0.0800,0.9101,-2.5698,turn_left,0,0,2.6691
200117,OT,89,0.1648,-0.0068,-0.0800,0.8483,-2.6674,constant_velocity,0,0,2.7470
200117,OT,90,0.1648,-0.0068,-0.0800,0.7866,-2.7651,constant_velocity,0,0,2.8275
200117,OT,91,0.1648,-0.0068,-0.0800,0.7248,-2.8628,turn_left,0,1,2.9104
200117,OT,92,0.1648,-0.0068,-0.0800,0.6659,-2.9623,turn_left,0,1,2.9977
200117,OT,93,0.1648,-0.0068,-0.0800,0.6099,-3.0636,turn_right,0,0,3.0890
200117,OT,94,0.1648,-0.0068,-0.0800,0.5509,-3.1632,turn_right,0,0,3.1799
200117,OT,95,0.1648,-0.0068,-0.0800,0.4889,-3.2609,turn_right,0,0,3.2702
200117,OT,96,0.1648,-0.0068,-0.0800,0.4241,-3.3567,turn_right,0,0,3.3599
200117,OT,97,0.1648,-0.0068,-0.0800,0.3566,-3.4505,turn_right,0,0,3.4491
200117,OT,98,0.1648,-0.0068,-0.0800,0.2863,-3.5423,turn_right,0,0,3.5376
200117,OT,99,0.1648,-0.0068,-0.0800,0.2133,-3.6319,turn_right,0,0,3.6255
200117,OT,100,0.1648,-0.0068,-0.0800,0.1377,-3.7192,decelerating,0,1,3.7125
200117,OT,101,0.1648,-0.0068,-0.0800,0.0622,-3.8064,decelerating,0,1,3.8010
200117,OT,102,0.1648,-0.0068,-0.0800,-0.0183,-3.8987,decelerating,0,0,3.8962
200117,OT,103,0.1648,-0.0068,-0.0800,-0.1037,-3.9960,decelerating,0,1,3.9982
200117,OT,104,0.1648,-0.0068,-0.0800,-0.1938,-4.0982,turn_right,0,0,4.1071
200117,OT,105,0.1648,-0.0068,-0.0800,-0.2918,-4.2025,turn_right,0,0,4.2205
200117,OT,106,0.1648,-0.0068,-0.0800,-0.3928,-4.3038,turn_right,0,0,4.3331
200117,OT,107,0.1648,-0.0068,-0.0800,-0.4969,-4.4020,turn_right,0,0,4.4447
200117,OT,108,0.1648,-0.0068,-0.0800,-0.6038,-4.4968,turn_right,0,0,4.5553
200117,OT,109,0.1648,-0.0068,-0.0800,-0.7134,-4.5881,turn_right,0,0,4.6648
200117,OT,110,0.1648,-0.0068,-0.0800,-0.8256,-4.6762,turn_right,0,0,4.7733
200117,OT,111,0.1648,-0.0068,-0.0800,-0.9404,-4.7608,turn_right,0,0,4.8807
200117,OT,112,0.1648,-0.0068,-0.0800,-1.0576,-4.8418,turn_right,0,0,4.9871
200117,OT,113,0.1648,-0.0068,-0.0800,-1.1772,-4.9193,turn_right,0,0,5.0925
200117,OT,114,0.1648,-0.0068,-0.0800,-1.2991,-4.9931,turn_right,0,0,5.1967
200117,OT,115,0.1648,-0.0068,-0.0800,-1.4231,-5.0632,turn_left,0,1,5.2998
200117,OT,116,0.1648,-0.0068,-0.0800,-1.5448,-5.1370,turn_left,0,1,5.4075
200117,OT,117,0.1648,-0.0068,-0.0800,-1.6642,-5.2144,decelerating,0,1,5.5195
200117,OT,118,0.1648,-0.0068,-0.0800,-1.7837,-5.2918,decelerating,0,1,5.6327
200117,OT,119,0.1648,-0.0068,-0.0800,-1.9081,-5.3741,constant_velocity,0,0,5.7537
200117,OT,120,0.1648,-0.0068,-0.0800,-2.0375,-5.4613,constant_velocity,0,0,5.8824
200117,OT,121,0.1648,-0.0068,-0.0800,-2.1668,-5.5486,constant_velocity,0,1,6.0124
200117,OT,122,0.1648,-0.0068,-0.0800,-2.2960,-5.6360,constant_velocity,0,0,6.1436
200117,OT,123,0.1648,-0.0068,-0.0800,-2.4252,-5.7233,turn_left,0,1,6.2759
200117,OT,124,0.1648,-0.0068,-0.0800,-2.5518,-5.8145,turn_left,0,0,6.4117
200117,OT,125,0.1648,-0.0068,-0.0800,-2.6756,-5.9094,turn_left,0,1,6.5505
200117,OT,126,0.1648,-0.0068,-0.0800,-2.7965,-6.0081,turn_left,0,1,6.6921
200117,OT,127,0.1648,-0.0068,-0.0800,-2.9143,-6.1104,turn_left,0,0,6.8363
200117,OT,128,0.1648,-0.0068,-0.0800,-3.0290,-6.2161,turn_left,0,1,6.9825
200117,OT,129,0.1648,-0.0068,-0.0800,-3.1404,-6.3252,turn_right,0,0,7.1307
200117,OT,130,0.1648,-0.0068,-0.0800,-3.2549,-6.4309,turn_right,0,0,7.2776
200117,OT,131,0.1648,-0.0068,-0.0800,-3.3725,-6.5330,turn_right,0,0,7.4232
200117,OT,132,0.1648,-0.0068,-0.0800,-3.4931,-6.6315,turn_right,0,0,7.5675
200117,OT,133,0.1648,-0.0068,-0.0800,-3.6166,-6.7262,turn_right,0,0,7.7103
200117,OT,134,0.1648,-0.0068,-0.0800,-3.7427,-6.8172,turn_right,0,0,7.8518
200117,OT,135,0.1648,-0.0068,-0.0800,-3.8716,-6.9044,turn_right,0,0,7.9918
200117,OT,136,0.1648,-0.0068,-0.0800,-4.0029,-6.9877,turn_right,0,0,8.1303
200117,OT,137,0.1648,-0.0068,-0.0800,-4.1367,-7.0671,turn_right,0,0,8.2674
200117,OT,138,0.1648,-0.0068,-0.0800,-4.2729,-7.1425,turn_right,0,0,8.4031
200117,OT,139,0.1648,-0.0068,-0.0800,-4.4113,-7.2139,turn_right,0,0,8.5372
200117,OT,140,0.1648,-0.0068,-0.0800,-4.5518,-7.2810,decelerating,0,1,8.6695
200117,OT,141,0.1648,-0.0068,-0.0800,-4.6923,-7.3482,decelerating,0,1,8.8027
200117,OT,142,0.1648,-0.0068,-0.0800,-4.8377,-7.4204,decelerating,0,1,8.9435
200117,OT,143,0.1648,-0.0068,-0.0800,-4.9882,-7.4977,decelerating,0,0,9.0921
200117,OT,144,0.1648,-0.0068,-0.0800,-5.1438,-7.5799,decelerating,0,1,9.2484
200117,OT,145,0.1648,-0.0068,-0.0800,-5.3044,-7.6671,turn_left,0,0,9.4123
200117,OT,146,0.1648,-0.0068,-0.0800,-5.4671,-7.7642,turn_left,0,1,9.5863
200117,OT,147,0.1648,-0.0068,-0.0800,-5.6268,-7.8664,constant_velocity,0,0,9.7630
200117,OT,148,0.1648,-0.0068,-0.0800,-5.7866,-7.9686,constant_velocity,0,0,9.9403
200117,OT,149,0.1648,-0.0068,-0.0800,-5.9463,-8.0710,turn_left,0,0,10.1181
200117,OT_SH,0,0.0000,0.0000,0.0000,3.3456,0.3553,constant_velocity,0,0,3.3644
200117,OT_SH,1,0.0000,0.0000,0.0000,3.3424,0.3632,turn_right,0,0,3.3621
200117,OT_SH,2,0.0000,0.0000,0.0000,3.3395,0.3712,turn_right,0,0,3.3600
200117,OT_SH,3,0.0000,0.0000,0.0000,3.3367,0.3796,turn_right,0,0,3.3583
200117,OT_SH,4,0.1648,-0.0068,-0.0800,3.3342,0.3881,turn_right,0,0,3.1939
200117,OT_SH,5,0.1648,-0.0068,-0.0800,3.3321,0.3968,turn_right,0,0,3.1929
200117,OT_SH,6,0.3591,-0.0234,-0.0900,3.3302,0.4054,turn_right,0,0,3.0019
200117,OT_SH,7,0.5821,-0.0527,-0.1700,3.3286,0.4141,turn_right,0,0,2.7859
200117,OT_SH,8,0.8338,-0.0935,-0.1520,3.3273,0.4230,turn_right,0,0,2.5465
200117,OT_SH,9,1.1134,-0.1481,-0.2320,3.3264,0.4321,turn_right,0,0,2.2877
200117,OT_SH,10,1.1134,-0.1481,-0.2320,3.3256,0.4410,turn_right,0,0,2.2893
200117,OT_SH,11,1.4214,-0.2139,-0.1897,3.3250,0.4500,turn_right,0,0,2.0160
200117,OT_SH,12,1.7572,-0.2927,-0.2697,3.3245,0.4590,turn_right,0,0,1.7383
200117,OT_SH,13,2.1212,-0.3825,-0.2147,3.3243,0.4681,turn_right,0,0,1.4734
200117,OT_SH,14,2.5147,-0.4784,-0.2631,3.3242,0.4771,turn_right,0,0,1.2524
200117,OT_SH,15,2.9388,-0.5744,-0.1831,3.3244,0.4861,turn_right,0,0,1.1284
200117,OT_SH,16,3.3989,-0.6406,-0.1035,3.3249,0.4951,turn_left,0,1,1.1380
200117,OT_SH,17,3.8928,-0.6718,-0.0238,3.3251,0.5041,turn_right,0,0,1.3058
200117,OT_SH,18,4.4173,-0.6932,-0.0571,3.3255,0.5131,turn_right,0,0,1.6270
200117,OT_SH,19,4.9721,-0.7026,0.0225,3.3263,0.5218,turn_right,0,0,2.0512
200117,OT_SH,20,5.5568,-0.7130,-0.0575,3.3275,0.5305,turn_right,0,0,2.5526
200117,OT_SH,21,6.1715,-0.7235,0.0225,3.3291,0.5391,decelerating,0,0,3.1102
200117,OT_SH,22,6.8162,-0.7350,-0.0575,3.3307,0.5477,turn_left,0,1,3.7141
200117,OT_SH,23,7.4909,-0.7466,0.0225,3.3272,0.5512,turn_left,0,0,4.3613
200117,OT_SH,24,8.1956,-0.7589,-0.0571,3.3238,0.5545,turn_left,0,0,5.0458
200117,OT_SH,25,8.9303,-0.7713,0.0229,3.3203,0.5576,turn_left,0,0,5.7652
200117,OT_SH,26,9.6950,-0.7845,-0.0571,3.3167,0.5605,decelerating,0,0,6.5185
200117,OT_SH,27,10.4896,-0.7980,0.0226,3.3131,0.5634,decelerating,0,0,7.3045
200117,OT_SH,28,11.3145,-0.7964,-0.0184,3.3043,0.5613,turn_right,0,0,8.1244
200117,OT_SH,29,12.1691,-0.7779,0.0613,3.2905,0.5546,turn_right,0,0,8.9780
200117,OT_SH,30,13.0536,-0.7592,-0.0187,3.2764,0.5481,turn_right,0,0,9.8642
200117,OT_SH,31,13.9281,-0.7409,0.0613,3.2622,0.5421,constant_velocity,0,0,10.7429
200117,OT_SH,32,14.7513,-0.6855,0.0731,3.2480,0.5361,constant_velocity,0,0,11.5679
200117,OT_SH,33,15.5233,-0.6190,0.0992,3.2339,0.5302,turn_left,0,0,12.3431
200117,OT_SH,34,16.2440,-0.5402,0.1186,3.2199,0.5240,turn_left,0,1,13.0675
200117,OT_SH,35,16.9119,-0.4430,0.1711,3.2060,0.5172,turn_left,0,1,13.7395
200117,OT_SH,36,17.5229,-0.3125,0.2511,3.1921,0.5099,constant_velocity,0,0,14.3543
200117,OT_SH,37,18.0736,-0.1478,0.3310,3.1781,0.5026,turn_left,0,0,14.9096
200117,OT_SH,38,18.5763,0.0030,0.2510,3.1642,0.4948,turn_left,0,0,15.4199
200117,OT_SH,39,19.0405,0.1028,0.1710,3.1504,0.4867,turn_left,0,0,15.8947
200117,OT_SH,40,19.4617,0.1586,0.0910,3.1369,0.4781,turn_left,0,0,16.3280
200117,OT_SH,41,19.8361,0.1781,0.0110,3.1235,0.4692,turn_left,0,0,16.7151
200117,OT_SH,42,20.1608,0.1690,-0.0690,3.1103,0.4599,turn_left,0,0,17.0530
200117,OT_SH,43,20.4342,0.1394,-0.1490,3.0975,0.4503,turn_left,0,0,17.3394
200117,OT_SH,44,20.6551,0.0974,-0.2290,3.0851,0.4402,turn_left,0,0,17.5734
200117,OT_SH,45,20.8239,0.0513,-0.3090,3.0729,0.4298,turn_left,0,0,17.7550
200117,OT_SH,46,20.9414,0.0088,-0.3890,3.0611,0.4189,turn_left,0,0,17.8851
200117,OT_SH,47,21.0113,-0.0185,-0.3544,3.0495,0.4076,turn_left,0,0,17.9668
200117,OT_SH,48,21.0349,-0.0266,-0.2744,3.0384,0.3960,turn_left,0,0,18.0015
200117,OT_SH,49,21.0105,-0.0211,-0.1944,3.0277,0.3842,decelerating,0,1,17.9874
200117,OT_SH,50,20.9364,-0.0099,-0.1144,3.0171,0.3724,decelerating,0,1,17.9234
200117,OT_SH,51,20.8118,-0.0009,-0.0344,3.0015,0.3556,constant_velocity,0,0,17.8138
200117,OT_SH,52,20.6508,0.0020,-0.0027,2.9810,0.3338,decelerating,0,0,17.6729
200117,OT_SH,53,20.4938,0.0032,-0.0129,2.9606,0.3118,decelerating,0,1,17.5358
200117,OT_SH,54,20.3670,0.0097,-0.0929,2.9352,0.2848,decelerating,0,1,17.4340
200117,OT_SH,55,20.2708,0.0224,-0.1729,2.9047,0.2526,decelerating,0,0,17.3677
200117,OT_SH,56,20.2027,0.0369,-0.2529,2.8692,0.2154,decelerating,0,1,17.3344
200117,OT_SH,57,20.1557,0.0510,-0.3329,2.8289,0.1731,decelerating,0,1,17.3273
200117,OT_SH,58,20.1233,0.0635,-0.4129,2.7837,0.1258,decelerating,0,1,17.3398
200117,OT_SH,59,20.1021,0.0738,-0.4929,2.7336,0.0736,decelerating,0,0,17.3686
200117,OT_SH,60,20.0892,0.0813,-0.5729,2.6785,0.0164,decelerating,0,1,17.4108
200117,OT_SH,61,20.0822,0.0862,-0.6529,2.6184,-0.0458,decelerating,0,0,17.4643
200117,OT_SH,62,20.0794,0.0885,-0.7329,2.5533,-0.1129,decelerating,0,0,17.5273
200117,OT_SH,63,20.0795,0.0884,-0.8129,2.4832,-0.1851,decelerating,0,0,17.5984
200117,OT_SH,64,20.0813,0.0863,-0.8929,2.4082,-0.2624,turn_left,0,0,17.6766
200117,OT_SH,65,20.0842,0.0824,-0.9729,2.3306,-0.3471,turn_left,0,0,17.7587
200117,OT_SH,66,20.0875,0.0771,-1.0529,2.2556,-0.4340,turn_left,0,0,17.8392
200117,OT_SH,67,20.0909,0.0706,-1.1329,2.1835,-0.5230,turn_left,0,0,17.9173
