step,scenario_id,obs_id,mode,timestep,pred_x,pred_y
46,4,0,constant_velocity,10,2.5596,0.5285
46,4,0,constant_velocity,12,2.4373,0.5313
46,4,0,constant_velocity,14,2.3082,0.5324
46,6,0,constant_velocity,0,3.3200,0.5000
46,6,0,constant_velocity,2,3.1633,0.4960
46,6,0,constant_velocity,4,2.9998,0.4964
46,6,0,constant_velocity,6,2.8399,0.5007
46,6,0,constant_velocity,8,2.6676,0.5138
46,6,0,constant_velocity,10,2.5029,0.5395
46,6,0,constant_velocity,12,2.3365,0.5739
46,6,0,constant_velocity,14,2.1780,0.6106
46,9,0,constant_velocity,0,3.3200,0.5000
46,9,0,constant_velocity,2,3.1575,0.4869
46,9,0,constant_velocity,4,3.0025,0.4481
46,9,0,constant_velocity,6,2.8651,0.4070
46,9,0,constant_velocity,8,2.7295,0.3613
46,9,0,constant_velocity,10,2.5896,0.2997
46,9,0,constant_velocity,12,2.4295,0.2090
46,9,0,constant_velocity,14,2.2682,0.1156
47,1,0,constant_velocity,0,3.2400,0.5000
47,1,0,constant_velocity,2,3.0778,0.5051
47,1,0,constant_velocity,4,2.9241,0.5038
47,1,0,constant_velocity,6,2.7816,0.5051
47,1,0,constant_velocity,8,2.6597,0.4938
47,1,0,constant_velocity,10,2.5387,0.4665
47,1,0,constant_velocity,12,2.4092,0.4413
47,1,0,constant_velocity,14,2.2816,0.4122
47,10,0,constant_velocity,0,3.2400,0.5000
47,10,0,constant_velocity,2,3.0893,0.5022
47,10,0,constant_velocity,4,2.9433,0.5025
47,10,0,constant_velocity,6,2.7962,0.5028
47,10,0,constant_velocity,8,2.6494,0.5123
47,10,0,constant_velocity,10,2.5143,0.5341
47,10,0,constant_velocity,12,2.3771,0.5634
47,10,0,constant_velocity,14,2.2417,0.6023
47,0,0,constant_velocity,0,3.2400,0.5000
47,0,0,constant_velocity,2,3.0844,0.4940
47,0,0,constant_velocity,4,2.9612,0.4860
47,0,0,constant_velocity,6,2.8641,0.4825
47,0,0,constant_velocity,8,2.7862,0.4825
47,0,0,constant_velocity,10,2.7025,0.4913
47,0,0,constant_velocity,12,2.6180,0.5093
47,0,0,constant_velocity,14,2.5420,0.5316
48,10,0,constant_velocity,0,3.1600,0.5000
48,10,0,constant_velocity,2,3.0011,0.5108
48,10,0,constant_velocity,4,2.8549,0.5298
48,10,0,constant_velocity,6,2.7355,0.5716
48,10,0,constant_velocity,8,2.6363,0.6300
48,10,0,constant_velocity,10,2.5318,0.7059
48,10,0,constant_velocity,12,2.4179,0.7499
48,10,0,constant_velocity,14,2.2799,0.7809
48,13,0,constant_velocity,0,3.1600,0.5000
48,13,0,constant_velocity,2,3.0128,0.4988
48,13,0,constant_velocity,4,2.8773,0.4950
48,13,0,constant_velocity,6,2.7457,0.4897
48,13,0,constant_velocity,8,2.6252,0.4898
48,13,0,constant_velocity,10,2.5195,0.4875
48,13,0,constant_velocity,12,2.4127,0.4921
48,13,0,constant_velocity,14,2.3046,0.4826
48,0,0,constant_velocity,0,3.1600,0.5000
48,0,0,constant_velocity,2,3.0179,0.4952
48,0,0,constant_velocity,4,2.9016,0.4924
48,0,0,constant_velocity,6,2.7869,0.4873
48,0,0,constant_velocity,8,2.6738,0.4698
48,0,0,constant_velocity,10,2.5611,0.4387
48,0,0,constant_velocity,12,2.4611,0.3990
48,0,0,constant_velocity,14,2.3650,0.3566
49,8,0,constant_velocity,0,3.0800,0.5000
49,8,0,constant_velocity,2,2.9335,0.4912
49,8,0,constant_velocity,4,2.7964,0.4926
49,8,0,constant_velocity,6,2.6745,0.4979
49,8,0,constant_velocity,8,2.5681,0.5006
49,8,0,constant_velocity,10,2.4710,0.4899
49,8,0,constant_velocity,12,2.3832,0.4752
49,8,0,constant_velocity,14,2.2919,0.4587
49,0,0,constant_velocity,0,3.0800,0.5000
49,0,0,constant_velocity,2,2.9204,0.4974
49,0,0,constant_velocity,4,2.7626,0.4937
49,0,0,constant_velocity,6,2.6055,0.4770
49,0,0,constant_velocity,8,2.4427,0.4572
49,0,0,constant_velocity,10,2.2836,0.4286
49,0,0,constant_velocity,12,2.1240,0.4017
49,0,0,constant_velocity,14,1.9633,0.3799
49,1,0,constant_velocity,0,3.0800,0.5000
49,1,0,constant_velocity,2,2.9049,0.5001
49,1,0,constant_velocity,4,2.7049,0.5059
49,1,0,constant_velocity,6,2.5150,0.5040
49,1,0,constant_velocity,8,2.3384,0.5069
49,1,0,constant_velocity,10,2.1724,0.5290
49,1,0,constant_velocity,12,2.0127,0.5382
49,1,0,constant_velocity,14,1.8481,0.5401
50,2,0,constant_velocity,0,3.0000,0.5000
50,2,0,constant_velocity,2,2.8418,0.5079
50,2,0,constant_velocity,4,2.6932,0.5248
50,2,0,constant_velocity,6,2.5576,0.5537
50,2,0,constant_velocity,8,2.4194,0.6022
50,2,0,constant_velocity,10,2.2771,0.6686
50,2,0,constant_velocity,12,2.1232,0.7482
50,2,0,constant_velocity,14,1.9863,0.8234
50,6,0,constant_velocity,0,3.0000,0.5000
50,6,0,constant_velocity,2,2.8470,0.4822
50,6,0,constant_velocity,4,2.6827,0.4542
50,6,0,constant_velocity,6,2.5144,0.4175
50,6,0,constant_velocity,8,2.3428,0.3464
50,6,0,constant_velocity,10,2.1698,0.2734
50,6,0,constant_velocity,12,2.0080,0.2212
50,6,0,constant_velocity,14,1.8611,0.1791
50,8,0,constant_velocity,0,3.0000,0.5000
50,8,0,constant_velocity,2,2.8475,0.5014
50,8,0,constant_velocity,4,2.6975,0.4899
50,8,0,constant_velocity,6,2.5519,0.4808
50,8,0,constant_velocity,8,2.4173,0.4705
50,8,0,constant_velocity,10,2.2901,0.4567
50,8,0,constant_velocity,12,2.1653,0.4380
50,8,0,constant_velocity,14,2.0414,0.4268
51,10,0,constant_velocity,0,2.9200,0.5000
51,10,0,constant_velocity,2,2.7767,0.4918
51,10,0,constant_velocity,4,2.6422,0.4717
51,10,0,constant_velocity,6,2.5146,0.4473
51,10,0,constant_velocity,8,2.3939,0.4304
51,10,0,constant_velocity,10,2.2898,0.4289
51,10,0,constant_velocity,12,2.2195,0.4640
51,10,0,constant_velocity,14,2.1648,0.5146
51,0,0,constant_velocity,0,2.9200,0.5000
51,0,0,constant_velocity,2,2.7533,0.4895
51,0,0,constant_velocity,4,2.5784,0.4590
51,0,0,constant_velocity,6,2.4148,0.4331
51,0,0,constant_velocity,8,2.2479,0.4068
51,0,0,constant_velocity,10,2.0765,0.3843
51,0,0,constant_velocity,12,1.9141,0.3760
51,0,0,constant_velocity,14,1.7751,0.3723
51,1,0,constant_velocity,0,2.9200,0.5000
51,1,0,constant_velocity,2,2.7580,0.5048
51,1,0,constant_velocity,4,2.6113,0.5167
51,1,0,constant_velocity,6,2.4677,0.5209
51,1,0,constant_velocity,8,2.3111,0.5263
51,1,0,constant_velocity,10,2.1400,0.5340
51,1,0,constant_velocity,12,1.9682,0.5441
51,1,0,constant_velocity,14,1.8174,0.5562
52,0,0,constant_velocity,0,2.8400,0.5000
52,0,0,constant_velocity,2,2.6831,0.4912
52,0,0,constant_velocity,4,2.5411,0.4414
52,0,0,constant_velocity,6,2.4093,0.3748
52,0,0,constant_velocity,8,2.2855,0.3028
52,0,0,constant_velocity,10,2.1509,0.2340
52,0,0,constant_velocity,12,1.9970,0.1682
52,0,0,constant_velocity,14,1.8104,0.1036
52,2,0,constant_velocity,0,2.8400,0.5000
52,2,0,constant_velocity,2,2.6937,0.4906
52,2,0,constant_velocity,4,2.5546,0.4772
52,2,0,constant_velocity,6,2.4085,0.4526
52,2,0,constant_velocity,8,2.2603,0.4191
52,2,0,constant_velocity,10,2.0792,0.3791
52,2,0,constant_velocity,12,1.8937,0.3520
52,2,0,constant_velocity,14,1.7220,0.3081
52,5,0,constant_velocity,0,2.8400,0.5000
52,5,0,constant_velocity,2,2.6891,0.4993
52,5,0,constant_velocity,4,2.5538,0.5064
52,5,0,constant_velocity,6,2.4361,0.5184
52,5,0,constant_velocity,8,2.3008,0.5373
52,5,0,constant_velocity,10,2.1466,0.5604
52,5,0,constant_velocity,12,1.9955,0.5695
52,5,0,constant_velocity,14,1.8301,0.5815
53,5,0,constant_velocity,0,2.7600,0.5000
53,5,0,constant_velocity,2,2.6121,0.4933
53,5,0,constant_velocity,4,2.4571,0.5008
53,5,0,constant_velocity,6,2.2958,0.5394
53,5,0,constant_velocity,8,2.1268,0.5931
53,5,0,constant_velocity,10,1.9618,0.6301
53,5,0,constant_velocity,12,1.7891,0.6476
53,5,0,constant_velocity,14,1.6177,0.6663
53,12,0,constant_velocity,0,2.7600,0.5000
53,12,0,constant_velocity,2,2.6136,0.4979
53,12,0,constant_velocity,4,2.4956,0.4717
53,12,0,constant_velocity,6,2.3962,0.4338
53,12,0,constant_velocity,8,2.2920,0.3925
53,12,0,constant_velocity,10,2.1751,0.3706
53,12,0,constant_velocity,12,2.0539,0.3685
53,12,0,constant_velocity,14,1.9288,0.3620
53,0,0,constant_velocity,0,2.7600,0.5000
53,0,0,constant_velocity,2,2.6029,0.4982
53,0,0,constant_velocity,4,2.4297,0.4896
53,0,0,constant_velocity,6,2.2573,0.4902
53,0,0,constant_velocity,8,2.0942,0.4705
53,0,0,constant_velocity,10,1.9282,0.4484
53,0,0,constant_velocity,12,1.7822,0.4236
53,0,0,constant_velocity,14,1.6489,0.4031
54,0,0,constant_velocity,0,2.6800,0.5000
54,0,0,constant_velocity,2,2.5236,0.4957
54,0,0,constant_velocity,4,2.3734,0.4954
54,0,0,constant_velocity,6,2.2220,0.5010
54,0,0,constant_velocity,8,2.0456,0.4972
54,0,0,constant_velocity,10,1.8591,0.4897
54,0,0,constant_velocity,12,1.6739,0.4891
54,0,0,constant_velocity,14,1.4837,0.5018
54,1,0,constant_velocity,0,2.6800,0.5000
54,1,0,constant_velocity,2,2.5145,0.5065
54,1,0,constant_velocity,4,2.3548,0.5450
54,1,0,constant_velocity,6,2.2097,0.5802
54,1,0,constant_velocity,8,2.0632,0.6063
54,1,0,constant_velocity,10,1.9226,0.6325
54,1,0,constant_velocity,12,1.8027,0.6597
54,1,0,constant_velocity,14,1.7038,0.6932
54,8,0,constant_velocity,0,2.6800,0.5000
54,8,0,constant_velocity,2,2.5181,0.4994
54,8,0,constant_velocity,4,2.3520,0.5020
54,8,0,constant_velocity,6,2.2035,0.4939
54,8,0,constant_velocity,8,2.0563,0.4843
54,8,0,constant_velocity,10,1.9150,0.4793
54,8,0,constant_velocity,12,1.7626,0.4691
54,8,0,constant_velocity,14,1.5804,0.4668
55,0,0,constant_velocity,0,2.6000,0.5000
55,0,0,constant_velocity,2,2.4379,0.4842
55,0,0,constant_velocity,4,2.2776,0.4518
55,0,0,constant_velocity,6,2.1099,0.4237
55,0,0,constant_velocity,8,1.9424,0.4249
55,0,0,constant_velocity,10,1.7699,0.4115
55,0,0,constant_velocity,12,1.5965,0.3926
55,0,0,constant_velocity,14,1.4258,0.3680
55,1,0,constant_velocity,0,2.6000,0.5000
55,1,0,constant_velocity,2,2.4451,0.4996
55,1,0,constant_velocity,4,2.2776,0.5014
55,1,0,constant_velocity,6,2.0944,0.5116
55,1,0,constant_velocity,8,1.9146,0.5314
55,1,0,constant_velocity,10,1.7241,0.5569
55,1,0,constant_velocity,12,1.5271,0.5896
55,1,0,constant_velocity,14,1.3212,0.6234
55,4,0,constant_velocity,0,2.6000,0.5000
55,4,0,constant_velocity,2,2.4343,0.4968
55,4,0,constant_velocity,4,2.2865,0.4858
55,4,0,constant_velocity,6,2.1553,0.4887
55,4,0,constant_velocity,8,2.0368,0.5136
55,4,0,constant_velocity,10,1.9482,0.5464
55,4,0,constant_velocity,12,1.8704,0.5758
55,4,0,constant_velocity,14,1.8078,0.5955
56,0,0,constant_velocity,0,2.5200,0.5000
56,0,0,constant_velocity,2,2.3645,0.4838
56,0,0,constant_velocity,4,2.2254,0.4441
56,0,0,constant_velocity,6,2.1005,0.4023
56,0,0,constant_velocity,8,1.9867,0.3543
56,0,0,constant_velocity,10,1.8684,0.2937
56,0,0,constant_velocity,12,1.7506,0.2156
56,0,0,constant_velocity,14,1.6321,0.1116
56,4,0,constant_velocity,0,2.5200,0.5000
56,4,0,constant_velocity,2,2.3744,0.4799
56,4,0,constant_velocity,4,2.2325,0.4651
56,4,0,constant_velocity,6,2.1009,0.4477
56,4,0,constant_velocity,8,1.9704,0.4304
56,4,0,constant_velocity,10,1.8464,0.4158
56,4,0,constant_velocity,12,1.7244,0.3845
56,4,0,constant_velocity,14,1.5838,0.3560
56,10,0,constant_velocity,0,2.5200,0.5000
56,10,0,constant_velocity,2,2.3653,0.4933
56,10,0,constant_velocity,4,2.2283,0.4850
56,10,0,constant_velocity,6,2.1028,0.4692
56,10,0,constant_velocity,8,1.9928,0.4662
56,10,0,constant_velocity,10,1.9041,0.4820
56,10,0,constant_velocity,12,1.8233,0.5038
56,10,0,constant_velocity,14,1.7370,0.5280
57,2,0,constant_velocity,0,2.4400,0.5000
57,2,0,constant_velocity,2,2.2917,0.4988
57,2,0,constant_velocity,4,2.1496,0.4930
57,2,0,constant_velocity,6,2.0034,0.4809
57,2,0,constant_velocity,8,1.8497,0.4468
57,2,0,constant_velocity,10,1.6734,0.3929
57,2,0,constant_velocity,12,1.4834,0.3289
57,2,0,constant_velocity,14,1.2836,0.2692
57,7,0,constant_velocity,0,2.4400,0.5000
57,7,0,constant_velocity,2,2.2802,0.5001
57,7,0,constant_velocity,4,2.1272,0.4851
57,7,0,constant_velocity,6,1.9797,0.4571
57,7,0,constant_velocity,8,1.8379,0.4277
57,7,0,constant_velocity,10,1.7021,0.4181
57,7,0,constant_velocity,12,1.5743,0.4219
57,7,0,constant_velocity,14,1.4611,0.4298
57,8,0,constant_velocity,0,2.4400,0.5000
57,8,0,constant_velocity,2,2.2893,0.4865
57,8,0,constant_velocity,4,2.1376,0.4769
57,8,0,constant_velocity,6,1.9776,0.4732
57,8,0,constant_velocity,8,1.8102,0.4922
57,8,0,constant_velocity,10,1.6482,0.5289
57,8,0,constant_velocity,12,1.4728,0.5586
57,8,0,constant_velocity,14,1.3014,0.6032
58,7,0,constant_velocity,0,2.3600,0.5000
58,7,0,constant_velocity,2,2.2082,0.4982
58,7,0,constant_velocity,4,2.0436,0.5117
58,7,0,constant_velocity,6,1.8805,0.5244
58,7,0,constant_velocity,8,1.7252,0.5249
58,7,0,constant_velocity,10,1.5853,0.5270
58,7,0,constant_velocity,12,1.4503,0.5109
58,7,0,constant_velocity,14,1.3205,0.4871
58,10,0,constant_velocity,0,2.3600,0.5000
58,10,0,constant_velocity,2,2.2073,0.4999
58,10,0,constant_velocity,4,2.0652,0.5236
58,10,0,constant_velocity,6,1.9464,0.5666
58,10,0,constant_velocity,8,1.8522,0.6024
58,10,0,constant_velocity,10,1.7629,0.6428
58,10,0,constant_velocity,12,1.6784,0.7051
58,10,0,constant_velocity,14,1.6020,0.7747
58,13,0,constant_velocity,0,2.3600,0.5000
58,13,0,constant_velocity,2,2.2057,0.5028
58,13,0,constant_velocity,4,2.0738,0.5064
58,13,0,constant_velocity,6,1.9566,0.5189
58,13,0,constant_velocity,8,1.8241,0.5364
58,13,0,constant_velocity,10,1.6722,0.5589
58,13,0,constant_velocity,12,1.5076,0.5912
58,13,0,constant_velocity,14,1.3494,0.6326
59,1,0,constant_velocity,0,2.2800,0.5000
59,1,0,constant_velocity,2,2.1204,0.5068
59,1,0,constant_velocity,4,1.9402,0.5243
59,1,0,constant_velocity,6,1.7663,0.5463
59,1,0,constant_velocity,8,1.6018,0.5762
59,1,0,constant_velocity,10,1.4331,0.6132
59,1,0,constant_velocity,12,1.2546,0.6501
59,1,0,constant_velocity,14,1.0734,0.6857
59,2,0,constant_velocity,0,2.2800,0.5000
59,2,0,constant_velocity,2,2.1206,0.5031
59,2,0,constant_velocity,4,1.9742,0.5184
59,2,0,constant_velocity,6,1.8409,0.5374
59,2,0,constant_velocity,8,1.7336,0.5576
59,2,0,constant_velocity,10,1.6452,0.6022
59,2,0,constant_velocity,12,1.5847,0.6680
59,2,0,constant_velocity,14,1.5107,0.7479
59,5,0,constant_velocity,0,2.2800,0.5000
59,5,0,constant_velocity,2,2.1258,0.4995
59,5,0,constant_velocity,4,1.9713,0.4958
59,5,0,constant_velocity,6,1.8186,0.4946
59,5,0,constant_velocity,8,1.6639,0.4840
59,5,0,constant_velocity,10,1.4972,0.4600
59,5,0,constant_velocity,12,1.3107,0.4306
59,5,0,constant_velocity,14,1.1193,0.4118
60,2,0,constant_velocity,0,2.2000,0.5000
60,2,0,constant_velocity,2,2.0418,0.4946
60,2,0,constant_velocity,4,1.8914,0.4968
60,2,0,constant_velocity,6,1.7481,0.5050
60,2,0,constant_velocity,8,1.6263,0.4935
60,2,0,constant_velocity,10,1.5079,0.4578
60,2,0,constant_velocity,12,1.3878,0.3972
60,2,0,constant_velocity,14,1.2744,0.3311
60,4,0,constant_velocity,0,2.2000,0.5000
60,4,0,constant_velocity,2,2.0516,0.4766
60,4,0,constant_velocity,4,1.9174,0.4457
60,4,0,constant_velocity,6,1.7697,0.4179
60,4,0,constant_velocity,8,1.6189,0.4057
60,4,0,constant_velocity,10,1.4670,0.3969
60,4,0,constant_velocity,12,1.3162,0.3974
60,4,0,constant_velocity,14,1.1514,0.4075
60,7,0,constant_velocity,0,2.2000,0.5000
60,7,0,constant_velocity,2,2.0405,0.5132
60,7,0,constant_velocity,4,1.9081,0.5249
60,7,0,constant_velocity,6,1.7628,0.5322
60,7,0,constant_velocity,8,1.6142,0.5149
60,7,0,constant_velocity,10,1.4731,0.4862
60,7,0,constant_velocity,12,1.3471,0.4543
60,7,0,constant_velocity,14,1.2241,0.3921
61,0,0,constant_velocity,0,2.1200,0.5000
61,0,0,constant_velocity,2,1.9694,0.4991
61,0,0,constant_velocity,4,1.8208,0.4928
61,0,0,constant_velocity,6,1.6889,0.4867
61,0,0,constant_velocity,8,1.5598,0.4972
61,0,0,constant_velocity,10,1.4450,0.5174
61,0,0,constant_velocity,12,1.3462,0.5361
61,0,0,constant_velocity,14,1.2580,0.5513
61,12,0,constant_velocity,0,2.1200,0.5000
61,12,0,constant_velocity,2,1.9667,0.4770
61,12,0,constant_velocity,4,1.8209,0.4238
61,12,0,constant_velocity,6,1.6804,0.3553
61,12,0,constant_velocity,8,1.5462,0.2903
61,12,0,constant_velocity,10,1.4168,0.2168
61,12,0,constant_velocity,12,1.3051,0.1318
61,12,0,constant_velocity,14,1.2080,0.0462
61,0,0,constant_velocity,0,2.1200,0.5000
61,0,0,constant_velocity,2,1.9676,0.5015
61,0,0,constant_velocity,4,1.8272,0.5029
61,0,0,constant_velocity,6,1.6805,0.5029
61,0,0,constant_velocity,8,1.5447,0.5027
61,0,0,constant_velocity,10,1.3978,0.5043
61,0,0,constant_velocity,12,1.2273,0.4967
61,0,0,constant_velocity,14,1.0404,0.4951
62,2,0,constant_velocity,0,2.0400,0.5000
62,2,0,constant_velocity,2,1.8857,0.5010
62,2,0,constant_velocity,4,1.7245,0.5162
62,2,0,constant_velocity,6,1.5762,0.5156
62,2,0,constant_velocity,8,1.4485,0.5051
62,2,0,constant_velocity,10,1.3159,0.4912
62,2,0,constant_velocity,12,1.1608,0.4911
62,2,0,constant_velocity,14,1.0099,0.4939
62,4,0,constant_velocity,0,2.0400,0.5000
62,4,0,constant_velocity,2,1.8874,0.4977
62,4,0,constant_velocity,4,1.7420,0.4930
62,4,0,constant_velocity,6,1.6034,0.4812
62,4,0,constant_velocity,8,1.4824,0.4589
62,4,0,constant_velocity,10,1.3758,0.4328
62,4,0,constant_velocity,12,1.2776,0.4189
62,4,0,constant_velocity,14,1.2157,0.3970
62,5,0,constant_velocity,0,2.0400,0.5000
62,5,0,constant_velocity,2,1.8837,0.5168
62,5,0,constant_velocity,4,1.7482,0.5224
62,5,0,constant_velocity,6,1.6278,0.5371
62,5,0,constant_velocity,8,1.5181,0.5622
62,5,0,constant_velocity,10,1.4034,0.5934
62,5,0,constant_velocity,12,1.2850,0.6389
62,5,0,constant_velocity,14,1.1666,0.6916
63,9,0,constant_velocity,0,1.9600,0.5000
63,9,0,constant_velocity,2,1.8153,0.5066
63,9,0,constant_velocity,4,1.6717,0.5102
63,9,0,constant_velocity,6,1.5406,0.5188
63,9,0,constant_velocity,8,1.4051,0.5369
63,9,0,constant_velocity,10,1.2507,0.5565
63,9,0,constant_velocity,12,1.1045,0.5688
63,9,0,constant_velocity,14,0.9390,0.5523
63,10,0,constant_velocity,0,1.9600,0.5000
63,10,0,constant_velocity,2,1.8169,0.5007
63,10,0,constant_velocity,4,1.6959,0.4849
63,10,0,constant_velocity,6,1.5801,0.4656
63,10,0,constant_velocity,8,1.4681,0.4460
63,10,0,constant_velocity,10,1.3637,0.4386
63,10,0,constant_velocity,12,1.2577,0.4438
63,10,0,constant_velocity,14,1.1550,0.4543
63,0,0,constant_velocity,0,1.9600,0.5000
63,0,0,constant_velocity,2,1.8000,0.4899
63,0,0,constant_velocity,4,1.6379,0.4653
63,0,0,constant_velocity,6,1.4677,0.4453
63,0,0,constant_velocity,8,1.2955,0.4346
63,0,0,constant_velocity,10,1.1221,0.4047
63,0,0,constant_velocity,12,0.9447,0.3575
63,0,0,constant_velocity,14,0.7821,0.3091
64,12,0,constant_velocity,0,1.8800,0.5000
64,12,0,constant_velocity,2,1.7321,0.5110
64,12,0,constant_velocity,4,1.5929,0.5318
64,12,0,constant_velocity,6,1.4751,0.5589
64,12,0,constant_velocity,8,1.3861,0.5887
64,12,0,constant_velocity,10,1.2946,0.6327
64,12,0,constant_velocity,12,1.2156,0.6772
64,12,0,constant_velocity,14,1.1351,0.7240
64,14,0,constant_velocity,0,1.8800,0.5000
64,14,0,constant_velocity,2,1.7346,0.5068
64,14,0,constant_velocity,4,1.5993,0.5298
64,14,0,constant_velocity,6,1.4736,0.5709
64,14,0,constant_velocity,8,1.3708,0.6097
64,14,0,constant_velocity,10,1.2810,0.6315
64,14,0,constant_velocity,12,1.1902,0.6416
64,14,0,constant_velocity,14,1.1151,0.6220
64,0,0,constant_velocity,0,1.8800,0.5000
64,0,0,constant_velocity,2,1.7251,0.4998
64,0,0,constant_velocity,4,1.5848,0.4965
64,0,0,constant_velocity,6,1.4649,0.5098
64,0,0,constant_velocity,8,1.3589,0.5197
64,0,0,constant_velocity,10,1.2672,0.5138
64,0,0,constant_velocity,12,1.1852,0.4823
64,0,0,constant_velocity,14,1.0911,0.4547
65,10,0,constant_velocity,0,1.8000,0.5000
65,10,0,constant_velocity,2,1.6698,0.5005
65,10,0,constant_velocity,4,1.5536,0.4986
65,10,0,constant_velocity,6,1.4377,0.5004
65,10,0,constant_velocity,8,1.3241,0.5062
65,10,0,constant_velocity,10,1.2193,0.5172
65,10,0,constant_velocity,12,1.1209,0.5213
65,10,0,constant_velocity,14,1.0073,0.5333
65,0,0,constant_velocity,0,1.8000,0.5000
65,0,0,constant_velocity,2,1.6348,0.5056
65,0,0,constant_velocity,4,1.4585,0.5295
65,0,0,constant_velocity,6,1.2791,0.5652
65,0,0,constant_velocity,8,1.0898,0.6110
65,0,0,constant_velocity,10,0.8894,0.6568
65,0,0,constant_velocity,12,0.6827,0.6898
65,0,0,constant_velocity,14,0.4613,0.7261
65,1,0,constant_velocity,0,1.8000,0.5000
65,1,0,constant_velocity,2,1.6345,0.4879
65,1,0,constant_velocity,4,1.4703,0.4758
65,1,0,constant_velocity,6,1.3168,0.4693
65,1,0,constant_velocity,8,1.1627,0.4528
65,1,0,constant_velocity,10,1.0344,0.4315
65,1,0,constant_velocity,12,0.9022,0.4065
65,1,0,constant_velocity,14,0.7611,0.3800
66,0,0,constant_velocity,0,1.7200,0.5000
66,0,0,constant_velocity,2,1.5651,0.4952
66,0,0,constant_velocity,4,1.4284,0.5052
66,0,0,constant_velocity,6,1.3066,0.5215
66,0,0,constant_velocity,8,1.1900,0.5433
66,0,0,constant_velocity,10,1.0874,0.5865
66,0,0,constant_velocity,12,0.9965,0.6392
66,0,0,constant_velocity,14,0.8907,0.7008
66,6,0,constant_velocity,0,1.7200,0.5000
66,6,0,constant_velocity,2,1.5722,0.4999
66,6,0,constant_velocity,4,1.4298,0.5045
66,6,0,constant_velocity,6,1.2987,0.5100
66,6,0,constant_velocity,8,1.1783,0.5385
66,6,0,constant_velocity,10,1.0700,0.5794
66,6,0,constant_velocity,12,0.9618,0.6259
66,6,0,constant_velocity,14,0.8415,0.6772
66,0,0,constant_velocity,0,1.7200,0.5000
66,0,0,constant_velocity,2,1.5620,0.5000
66,0,0,constant_velocity,4,1.4045,0.4892
66,0,0,constant_velocity,6,1.2469,0.4647
66,0,0,constant_velocity,8,1.0791,0.4405
66,0,0,constant_velocity,10,0.9026,0.4123
66,0,0,constant_velocity,12,0.7140,0.3857
66,0,0,constant_velocity,14,0.5113,0.3507
67,10,0,constant_velocity,0,1.6400,0.5000
67,10,0,constant_velocity,2,1.5007,0.4965
67,10,0,constant_velocity,4,1.3766,0.4874
67,10,0,constant_velocity,6,1.2609,0.4789
67,10,0,constant_velocity,8,1.1419,0.4720
67,10,0,constant_velocity,10,1.0224,0.4629
67,10,0,constant_velocity,12,0.9122,0.4603
67,10,0,constant_velocity,14,0.8243,0.4722
67,0,0,constant_velocity,0,1.6400,0.5000
67,0,0,constant_velocity,2,1.4761,0.5052
67,0,0,constant_velocity,4,1.3046,0.5184
67,0,0,constant_velocity,6,1.1226,0.5625
67,0,0,constant_velocity,8,0.9437,0.6317
67,0,0,constant_velocity,10,0.7820,0.7035
67,0,0,constant_velocity,12,0.6168,0.7680
67,0,0,constant_velocity,14,0.4491,0.8168
67,1,0,constant_velocity,0,1.6400,0.5000
67,1,0,constant_velocity,2,1.4739,0.5033
67,1,0,constant_velocity,4,1.2903,0.5195
67,1,0,constant_velocity,6,1.0943,0.5471
67,1,0,constant_velocity,8,0.8968,0.5721
67,1,0,constant_velocity,10,0.7106,0.5705
67,1,0,constant_velocity,12,0.5251,0.5528
67,1,0,constant_velocity,14,0.3451,0.5453
68,3,0,constant_velocity,0,1.5600,0.5000
68,3,0,constant_velocity,2,1.4093,0.5037
68,3,0,constant_velocity,4,1.2775,0.5039
68,3,0,constant_velocity,6,1.1497,0.5179
68,3,0,constant_velocity,8,1.0334,0.5285
68,3,0,constant_velocity,10,0.9172,0.5383
68,3,0,constant_velocity,12,0.8134,0.5557
68,3,0,constant_velocity,14,0.7122,0.5773
68,0,0,constant_velocity,0,1.5600,0.5000
68,0,0,constant_velocity,2,1.3900,0.5085
68,0,0,constant_velocity,4,1.2034,0.5078
68,0,0,constant_velocity,6,1.0177,0.4991
68,0,0,constant_velocity,8,0.8285,0.4823
68,0,0,constant_velocity,10,0.6461,0.4598
68,0,0,constant_velocity,12,0.4614,0.4483
68,0,0,constant_velocity,14,0.2524,0.4436
68,1,0,constant_velocity,0,1.5600,0.5000
68,1,0,constant_velocity,2,1.3952,0.4932
68,1,0,constant_velocity,4,1.2344,0.4664
68,1,0,constant_velocity,6,1.0796,0.4396
68,1,0,constant_velocity,8,0.9201,0.4245
68,1,0,constant_velocity,10,0.7596,0.4139
68,1,0,constant_velocity,12,0.6118,0.4040
68,1,0,constant_velocity,14,0.4631,0.4104
69,6,0,constant_velocity,0,1.4800,0.5000
69,6,0,constant_velocity,2,1.3318,0.4956
69,6,0,constant_velocity,4,1.2012,0.4861
69,6,0,constant_velocity,6,1.0844,0.4881
69,6,0,constant_velocity,8,0.9627,0.5003
69,6,0,constant_velocity,10,0.8293,0.5106
69,6,0,constant_velocity,12,0.6865,0.5212
69,6,0,constant_velocity,14,0.5414,0.5321
69,0,0,constant_velocity,0,1.4800,0.5000
69,0,0,constant_velocity,2,1.3085,0.4950
69,0,0,constant_velocity,4,1.1192,0.4721
